site,buddy,family,species,date,time_s,macro_algal_bites,turf_filamentous_algal_bites,live_coral_bites,dead_coral_with_algae,co_ts_scars,sponge_bites,sediment,unknown,site_code,bites_total,minutes_obs,bites_min,trophic_group,taxon_family,genus,species_epithet,sci_name,taxon_notes,site_type,cots_mean_ha,cots_max_ha,cots_15_mean,cots_15_max,HC,TUR,MAC,algal_cover,benthic_state,n_substrate_transects,obs_id,cots_mean_ha_sc,HC_sc,MAC_sc,TUR_sc
Twins Wall,B,Butterflyfish,Weibel,2025-09-17,260,0,33,0,0,0,0,1,0,TW,34,4.333333333333333,7.846153846153847,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,201,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Butterflyfish,8-banded,2025-09-17,180,0,0,30,0,0,0,0,0,TW,30,3,10,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,202,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Butterflyfish,Weibel,2025-09-17,195,2,19,0,0,0,0,1,0,TW,22,3.25,6.769230769230769,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,203,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Butterflyfish,Weibel,2025-09-23,190,1,17,7,0,0,0,0,3,TW,28,3.1666666666666665,8.842105263157896,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,204,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Butterflyfish,8-banded,2025-09-23,180,0,27,13,0,0,0,0,0,TW,40,3,13.333333333333334,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,205,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Butterflyfish,Weibel,2025-10-08,180,0,15,0,0,0,0,2,0,TW,17,3,5.666666666666667,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,206,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Butterflyfish,8-banded,2025-10-08,180,0,3,26,0,0,0,0,0,TW,29,3,9.666666666666666,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,207,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Butterflyfish,Weibel,2025-10-08,210,0,7,2,0,0,0,5,0,TW,14,3.5,4,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,208,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Rabbitfish,Virgate,2025-09-17,200,0,0,0,0,0,0,0,0,TW,0,3.3333333333333335,0,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,209,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Rabbitfish,Virgate,2025-09-17,220,2,28,3,0,0,0,0,0,TW,33,3.6666666666666665,9,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,210,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Rabbitfish,Virgate,2025-09-17,220,0,22,3,0,0,0,0,0,TW,25,3.6666666666666665,6.818181818181818,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,211,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Rabbitfish,Virgate,2025-09-17,200,17,52,0,0,0,0,0,0,TW,69,3.3333333333333335,20.7,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,212,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Rabbitfish,Virgate,2025-09-17,200,0,56,0,0,0,0,0,2,TW,58,3.3333333333333335,17.4,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,213,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Rabbitfish,Virgate,2025-09-23,195,0,47,0,0,0,0,0,0,TW,47,3.25,14.461538461538462,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,214,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Rabbitfish,Yellow,2025-09-23,210,0,82,0,0,0,4,0,0,TW,86,3.5,24.571428571428573,Grazer,Siganidae,Siganus,guttatus,Siganus guttatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,215,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Rabbitfish,Virgate,2025-10-08,180,0,0,0,0,0,0,0,0,TW,0,3,0,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,216,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,A,Rabbitfish,Virgate,2025-10-08,190,10,63,0,0,0,0,0,0,TW,73,3.1666666666666665,23.05263157894737,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,217,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Rabbitfish,Virgate,2025-09-17,200,0,0,0,0,0,0,0,0,TW,0,3.3333333333333335,0,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,218,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Rabbitfish,Virgate,2025-09-17,220,15,39,3,0,0,0,0,0,TW,57,3.6666666666666665,15.545454545454547,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,219,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Rabbitfish,Virgate,2025-09-17,220,0,35,4,0,0,0,0,0,TW,39,3.6666666666666665,10.636363636363637,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,220,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Rabbitfish,Virgate,2025-09-17,200,15,71,0,0,0,0,0,0,TW,86,3.3333333333333335,25.799999999999997,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,221,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Rabbitfish,Virgate,2025-09-17,200,0,66,0,0,0,0,0,0,TW,66,3.3333333333333335,19.8,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,222,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Rabbitfish,Virgate,2025-09-23,195,0,43,0,0,0,0,0,0,TW,43,3.25,13.23076923076923,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,223,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Rabbitfish,Yellow,2025-09-23,210,0,91,0,0,0,3,0,0,TW,94,3.5,26.857142857142858,Grazer,Siganidae,Siganus,guttatus,Siganus guttatus,check ID,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,224,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Rabbitfish,Virgate,2025-10-08,180,0,0,0,0,0,0,0,0,TW,0,3,0,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,225,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Twins Wall,B,Rabbitfish,Virgate,2025-10-08,190,12,81,0,0,0,0,0,0,TW,93,3.1666666666666665,29.36842105263158,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,26.81818181818182,75,Above_15,Above_15,37.71708262933419,37.05326850644252,1.2173595914710096,38.27062809791353,0.5535454685793368,5,226,0.696952923898384,-0.7485978719894624,-0.886502429249356,1.2355616703281733
Green Rock Wall,A,Parrotfish,Surf,2025-10-01,180,0,0,0,0,0,0,0,0,GR,0,3,0,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,227,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Parrotfish,Surf,2025-10-01,180,0,0,0,0,0,0,0,0,GR,0,3,0,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,228,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Parrotfish,Purple,2025-10-01,180,0,26,1,0,0,0,13,0,GR,40,3,13.333333333333334,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,229,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Parrotfish,Purple,2025-10-15,190,0,60,2,0,0,0,0,5,GR,67,3.1666666666666665,21.157894736842106,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,230,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Parrotfish,Surf,2025-10-15,190,0,62,2,0,0,0,0,5,GR,69,3.1666666666666665,21.789473684210527,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,231,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Parrotfish,Purple,2025-10-15,200,19,75,0,0,0,0,1,0,GR,95,3.3333333333333335,28.5,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,232,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Parrotfish,Surf,2025-10-15,180,0,0,0,0,0,0,0,0,GR,0,3,0,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,233,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Parrotfish,Purple,2025-10-15,220,9,86,0,0,0,0,0,0,GR,95,3.6666666666666665,25.90909090909091,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,234,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Parrotfish,Purple,2025-10-21,190,0,84,0,0,0,3,0,3,GR,90,3.1666666666666665,28.42105263157895,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,235,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Parrotfish,Purple,2025-10-21,190,0,26,0,0,0,21,11,0,GR,58,3.1666666666666665,18.315789473684212,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,236,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Parrotfish,Surf,2025-10-01,180,0,0,0,0,0,0,0,0,GR,0,3,0,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,237,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Parrotfish,Surf,2025-10-01,180,0,0,0,0,0,0,0,0,GR,0,3,0,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,238,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Parrotfish,Purple,2025-10-01,180,0,22,0,0,0,0,11,2,GR,35,3,11.666666666666666,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,239,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Parrotfish,Purple,2025-10-15,190,1,44,0,0,0,0,4,2,GR,51,3.1666666666666665,16.105263157894736,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,240,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Parrotfish,Surf,2025-10-15,190,5,57,0,0,0,0,0,0,GR,62,3.1666666666666665,19.578947368421055,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,241,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Parrotfish,Purple,2025-10-15,200,16,57,2,0,0,0,1,0,GR,76,3.3333333333333335,22.8,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,242,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Parrotfish,Surf,2025-10-15,180,0,0,0,0,0,0,0,0,GR,0,3,0,Grazer,Labridae: Scarinae,Scarus,rivulatus,Scarus rivulatus,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,243,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Parrotfish,Purple,2025-10-15,220,11,99,0,0,0,0,0,0,GR,110,3.6666666666666665,30,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,244,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Parrotfish,Purple,2025-10-21,190,0,89,1,0,0,2,0,0,GR,92,3.1666666666666665,29.05263157894737,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,245,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Parrotfish,Purple,2025-10-21,190,0,27,0,0,0,21,7,0,GR,55,3.1666666666666665,17.36842105263158,Grazer,Labridae: Scarinae,Scarus,globiceps,Scarus globiceps,check ID,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,246,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Rabbitfish,Virgate,2025-10-01,200,0,10,3,0,0,0,0,1,GR,14,3.3333333333333335,4.2,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,247,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Rabbitfish,Virgate,2025-10-01,180,6,41,23,0,0,0,0,0,GR,70,3,23.333333333333332,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,248,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Rabbitfish,Virgate,2025-10-01,200,0,47,3,0,0,0,0,0,GR,50,3.3333333333333335,15,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,249,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Rabbitfish,Virgate,2025-10-01,180,13,50,0,0,0,0,0,0,GR,63,3,21,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,250,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Rabbitfish,Virgate,2025-10-15,190,2,54,0,0,0,0,0,0,GR,56,3.1666666666666665,17.68421052631579,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,251,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Rabbitfish,Virgate,2025-10-15,190,0,29,2,0,0,0,0,0,GR,31,3.1666666666666665,9.789473684210527,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,252,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Rabbitfish,Virgate,2025-10-15,190,6,32,1,0,0,0,0,0,GR,39,3.1666666666666665,12.31578947368421,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,253,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Rabbitfish,Virgate,2025-10-21,180,0,43,2,0,0,0,0,0,GR,45,3,15,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,254,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Rabbitfish,Virgate,2025-10-21,180,0,88,9,0,0,0,5,0,GR,102,3,34,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,255,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Rabbitfish,Virgate,2025-10-01,200,4,18,3,0,0,0,0,4,GR,29,3.3333333333333335,8.7,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,256,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Rabbitfish,Virgate,2025-10-01,180,29,73,26,0,0,0,0,0,GR,128,3,42.666666666666664,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,257,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Rabbitfish,Virgate,2025-10-01,200,0,59,2,0,0,0,0,4,GR,65,3.3333333333333335,19.5,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,258,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Rabbitfish,Virgate,2025-10-01,180,42,43,0,0,0,0,0,0,GR,85,3,28.333333333333332,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,259,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Rabbitfish,Virgate,2025-10-15,190,0,45,0,0,0,0,0,2,GR,47,3.1666666666666665,14.842105263157896,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,260,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Rabbitfish,Virgate,2025-10-15,190,0,47,0,0,0,0,0,0,GR,47,3.1666666666666665,14.842105263157896,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,261,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Rabbitfish,Virgate,2025-10-15,190,2,39,0,0,0,0,0,0,GR,41,3.1666666666666665,12.947368421052632,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,262,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Rabbitfish,Virgate,2025-10-21,180,0,38,0,0,0,0,1,0,GR,39,3,13,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,263,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,B,Rabbitfish,Virgate,2025-10-21,180,1,96,20,0,0,0,1,0,GR,118,3,39.333333333333336,Grazer,Siganidae,Siganus,virgatus,Siganus virgatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,264,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Butterflyfish,Weibel,2025-10-01,180,0,0,0,0,0,0,0,0,GR,0,3,0,Grazer,Chaetodontidae,Chaetodon,wiebeli,Chaetodon wiebeli,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,265,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
Green Rock Wall,A,Butterflyfish,8-banded,2025-10-01,190,0,5,19,0,0,0,0,0,GR,24,3.1666666666666665,7.578947368421053,Grazer,Chaetodontidae,Chaetodon,octofasciatus,Chaetodon octofasciatus,,High Density,35.44444444444444,70,Above_15,Above_15,37.58818731121894,27.589095011167956,3.1626692511049592,30.751764262272914,-6.836423048946024,8,266,1.354793247578057,-0.7611906664493692,1.2641973057617608,-0.03707937378225572
